gID,gName,rDate,rAge,price,dlcCount
1670,Minimum,2014-09-10,0,9.99,0
1671,I Am Alive,2012-09-06,17,14.99,0
1672,Deponia,2012-08-06,0,159.99,0
1673,Tower Wars,2012-08-14,0,7.99,0
1674,Gear Up,2015-01-28,0,0,0
1675,Alien: Isolation,2014-10-06,16,39.99,7
1676,Eets Munchies,2014-03-11,0,6.99,0
1677,Mark of the Ninja,2012-10-16,17,14.99,1
1678,Ether Vapor Remaster,2012-09-27,0,7.99,1
1679,Fairy Bloom Freesia,2012-10-17,0,7.99,1
1680,Cherry Tree High Comedy Club,2012-11-08,0,7.99,0
1681,Call of Duty: Black Ops - OSX,2012-09-27,18,39.99,2
1682,Thirty Flights of Loving,2012-08-20,0,4.99,0
1683,Space Rangers HD: A War Apart,2013-10-17,0,14.99,0
1684,Guacamelee! Gold Edition,2013-08-08,0,14.99,1
1685,The Basement Collection,2012-08-31,0,3.99,0
1686,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012-09-27,0,9.99,1
1687,GameMaker: Studio,2012-10-02,0,0,7
1688,Painkiller Hell & Damnation,2012-10-31,0,19.99,10
1689,Air Conflicts: Pacific Carriers,2012-09-21,0,12.99,0
1690,Total War: ROME II - Emperor Edition,2013-09-02,0,44.99,11
1691,Intrusion 2,2012-09-11,0,9.99,0
1692,WAKFU,2014-09-18,0,0,8
1693,Ragnarok,2013-10-31,0,0,2
1694,ROSE Online,2012-10-23,0,0,0
1695,The Book of Unwritten Tales,2012-07-31,0,19.99,1
1696,The Secret World,2012-08-08,17,29.99,11
1697,Damage Inc,2012-08-28,0,39.99,7
1698,Primal Carnage,2012-10-29,0,7.99,9
1699,Rocketbirds: Hardboiled Chicken,2012-10-15,0,9.99,0
1700,The Incredible Adventures of Van Helsing,2013-05-22,0,14.99,3
1701,Demonicon,2013-10-24,0,14.99,0
1702,Home,2012-08-31,0,2.99,0
1703,Zeno Clash 2,2013-04-30,0,14.99,0
1704,Fieldrunners 2,2013-01-10,0,9.99,0
1705,Shad'O,2012-09-04,0,9.99,1
1706,Dream Pinball 3D,2012-09-19,0,6.99,0
1707,Dungeon Party,2013-03-13,0,0,0
1708,Jagged Alliance 2 - Wildfire,2012-11-16,0,6.99,0
1709,Go Home Dinosaurs!,2013-03-14,0,9.99,0
1710,Tiny Troopers,2012-08-24,0,4.99,0
1711,Gemini Wars,2012-11-02,0,14.99,0
1712,MapleStory,2012-08-09,0,0,2
1713,Secret Files 3,2012-09-13,0,9.99,0
1714,Don Bradman Cricket 14,2014-06-25,0,39.99,0
1715,Gateways,2012-09-13,0,4.99,0
1716,Sleeping Dogs - Ghost Pig Pack,2012-11-02,17,0,0
1717,Fallen Enchantress,2012-10-23,0,39.99,0
1718,Great Big War Game,2012-08-28,0,6.99,0
1719,Blood Bowl: Chaos Edition,2012-10-11,0,29.99,0
1720,Of Orcs And Men,2012-10-11,0,29.99,0
1721,Luxor Amun Rising HD,2012-09-03,0,9.99,0
1722,Doctor Who: The Eternity Clock,2012-11-15,0,9.99,0
1723,Dementium II HD,2013-12-17,17,4.99,0
1724,Rise of the Triad,2013-07-31,17,14.99,1
1725,Worms Armageddon,2013-03-19,0,14.99,0
1726,Karateka,2012-12-03,0,9.99,0
1727,Din's Curse,2012-08-22,0,9.99,1
1728,Anna - Extended Edition,2013-04-12,0,9.99,0
1729,Age of Conan: Unchained,2013-02-22,0,0,1
1730,Dogfight 1942,2012-09-21,0,9.99,2
1731,Special Forces: Team X,2013-02-06,18,9.99,0
1732,Alien Rage - Unlimited,2013-09-24,17,19.99,0
1733,Nethergate: Resurrection,2012-10-05,0,4.99,0
1734,Democracy 2,2012-10-11,0,19.99,0
1735,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013-02-26,0,14.99,2
1736,Unity of Command,2012-10-17,0,19.99,2
1737,Dungeonland,2013-11-12,0,0,1
1738,PlanetSide 2,2012-11-20,0,0,0
1739,Frontline Tactics,2012-10-26,0,0,9
1740,Smashmuck Champions,2013-09-11,13,0,0
1741,Defender's Quest: Valley of the Forgotten,2012-10-30,0,14.99,0
1742,Planets Under Attack,2012-09-27,0,9.99,0
1743,PAYDAY 2,2013-08-13,18,19.99,42
1744,Lucius,2012-10-26,18,9.99,0
1745,iBomber Attack,2012-11-01,0,5.99,0
1746,Scribblenauts Unlimited,2012-11-19,0,19.99,0
1747,Pid,2012-10-31,0,9.99,0
1748,Mercenary Kings,2014-03-25,12,19.99,0
1749,Miner Wars Arena,2012-08-28,0,4.99,0
1750,Hotline Miami,2012-10-23,17,9.99,1
1751,Ultratron,2013-03-18,0,9.99,1
1752,Droid Assault,2013-01-09,0,9.99,0
1753,The Banner Saga: Factions,2013-02-25,0,0,4
1754,NBA 2K13,2012-10-30,0,29.99,0
1755,Chivalry: Medieval Warfare,2012-10-16,0,24.99,2
1756,Proteus,2013-01-30,0,9.99,0
1757,Dogs of War Online - Beta,2014-02-04,0,0,0
1758,Beyond Divinity,2012-10-29,0,5.99,0
1759,Divinity II: Developer's Cut,2012-10-29,0,19.99,0
1760,Pro Cycling Manager 2013,2013-06-20,0,9.99,0
1761,King Arthur's Gold,2013-11-05,0,9.99,0
1762,Antichamber,2013-01-31,0,19.99,0
1763,Edna & Harvey: Harvey's New Eyes,2012-10-16,0,159.99,0
1764,NiGHTS into Dreams...,2012-12-17,0,7.99,0
1765,Grim Dawn,2016-02-25,0,24.99,1
1766,The Journey Down: Chapter One,2013-01-09,0,8.99,0
1767,Trials Evolution Gold Edition,2013-03-21,0,19.99,0
1768,Kerbal Space Program,2015-04-27,0,39.99,0
1769,Farming Simulator 2013,2013-10-09,0,19.99,7
1770,Nancy Drew: The Deadly Device,2012-10-23,0,19.99,0
1771,DmC Devil May Cry,2013-01-24,17,29.99,4
1772,Cargo Commander,2012-11-01,0,9.99,0
1773,StarDrive,2013-04-26,0,29.99,0
1774,RPG Maker VX Ace,2012-12-10,0,69.99,101
1775,Chaos on Deponia,2012-11-06,0,159.99,0
1776,Thomas Was Alone,2012-11-12,0,9.99,0
1777,Zombie Driver HD,2012-10-17,0,9.99,5
1778,McPixel,2012-09-25,0,4.99,0
1779,Jack Lumber,2013-04-30,0,4.99,0
1780,ACDSee 15,2012-12-11,0,49.99,0
1781,Towns,2012-11-07,0,14.99,0
1782,Resident Evil 6 / Biohazard 6,2013-03-22,16,29.99,5
1783,DayZ,2013-12-16,17,34.99,0
1784,Eufloria HD,2014-10-14,0,14.99,1
1785,Little Inferno,2012-11-19,0,9.99,0
1786,Monopoly,2012-11-30,0,9.99,0
1787,Age of Empires II: HD Edition,2013-04-09,0,19.99,2
1788,Defense Grid 2,2014-09-23,0,14.99,0
1789,Super Hexagon,2012-11-27,0,2.99,0
1790,Rocksmith 2014,2013-10-22,0,39.99,630
1791,The Cave,2013-01-23,0,14.99,1
1792,The Book of Unwritten Tales: The Critter Chronicles,2012-12-05,0,19.99,1
1793,The Stanley Parable,2013-10-17,0,14.99,0
1794,Puddle,2012-11-09,0,7.99,1
1795,"Hamlet or the last game without MMORPG features, shaders and product placement",2012-10-22,0,4.99,0
1796,Mushroom Men: Truffle Trouble,2015-03-10,0,2.99,0
1797,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,2014-12-16,0,14.99,0
1798,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015-02-27,0,14.99,0
1799,Resident Evil Revelations / Biohazard Revelations,2013-05-20,17,29.99,7
1800,Rail Adventures - VR Tech Demo,2016-08-25,0,0,0
1801,Champions of Regnum,2013-02-27,0,0,2
1802,Train Simulator: West Somerset Railway Route,2013-11-14,0,29.99,0
1803,Train Simulator: South London Network Route Add-On,2014-11-13,0,39.99,0
1804,Aarklash: Legacy,2013-09-12,0,19.99,0
1805,Retro/Grade,2013-03-20,0,9.99,0
1806,Reus,2013-05-16,0,9.99,0
1807,Wargame: AirLand Battle,2013-05-29,0,19.99,1
1808,Insurgency,2014-01-22,0,9.99,0
1809,THE KING OF FIGHTERS XIII STEAM EDITION,2013-09-13,0,19.99,0
1810,Dead Pixels,2012-12-07,0,2.99,0
1811,7 Wonders: Ancient Alien Makeover,2012-10-24,0,9.99,0
1812,Homefront: The Revolution,2016-05-17,17,39.99,6
1813,Giana Sisters: Twisted Dreams,2012-10-22,0,14.99,1
1814,Cut the Rope,2013-03-22,0,4.99,0
1815,Perpetuum,2014-10-17,0,9.99,2
1816,Miner Wars 2081,2012-11-28,0,9.99,0
1817,Dyad,2013-04-24,0,14.99,0
1818,POSTAL 2,2012-11-02,18,9.99,1
1819,Blockscape,2014-07-03,0,19.99,0
1820,Miasmata,2012-11-28,0,14.99,0
1821,F1 2013,2013-10-03,0,24.99,2
1822,Cry of Fear,2013-04-25,0,0,0
1823,FLY'N,2012-11-09,0,9.99,1
1824,DCS World,2013-08-02,0,0,22
1825,Ys I,2013-02-14,0,14.99,0
1826,Xenonauts,2014-06-16,0,24.99,0
1827,Ys II,2013-02-14,0,14.99,0
1828,LocoCycle,2014-02-14,0,9.99,0
1829,Deadpool,2013-06-25,17,39.99,1
1830,Pressure,2013-03-26,0,7.99,0
1831,No More Room in Hell,2013-10-31,0,0,1
1832,Legacy of Kain: Defiance,2012-12-06,17,6.99,0
1833,Fast & Furious: Showdown,2013-05-21,0,29.99,0
1834,Virtual DJ,2013-03-07,0,49.99,0
1835,Contrast,2013-11-15,0,9.99,1
1836,Octodad: Dadliest Catch,2014-01-30,0,14.99,1
1837,Gnomoria,2016-02-23,0,14.99,0
1838,Ace of Spades,2012-12-12,0,14.99,1
1839,Defiance,2014-06-04,17,0,9
1840,The Game of Life,2013-06-10,0,9.99,0
1841,Clockwork Empires,2014-08-15,0,29.99,0
1842,FEZ,2013-05-01,0,9.99,1
1843,Super House of Dead Ninjas,2013-02-18,0,6.99,1
1844,Arma Tactics,2013-10-01,0,8.99,0
1845,Iron Sky Invasion,2012-12-13,0,19.99,2
1846,Legacy of Kain: Soul Reaver,2012-12-06,17,6.99,0
1847,Legacy of Kain: Soul Reaver 2,2012-12-06,17,6.99,0
1848,Tomb Raider I,2012-11-28,13,6.99,0
1849,Tomb Raider: The Last Revelation,2012-11-28,13,6.99,0
1850,Tomb Raider: Chronicles,2012-11-28,13,6.99,0
1851,Tomb Raider (VI): The Angel of Darkness,2012-11-28,13,6.99,0
1852,Brothers - A Tale of Two Sons,2013-09-03,0,14.99,0
1853,Shadow Warrior Classic Redux,2013-07-08,18,9.99,0
1854,Full Mojo Rampage,2014-05-08,0,12.99,0
1855,Tomb Raider II,2012-11-28,13,6.99,0
1856,Tomb Raider III: Adventures of Lara Croft,2012-11-28,13,6.99,0
1857,DARK,2013-07-03,17,14.99,1
1858,Cities in Motion 2,2013-04-02,0,19.99,12
1859,Just Cause 3,2015-11-30,17,59.99,11
1860,Blade Symphony,2014-05-07,0,9.99,1
1861,Sacred 2 Gold,2012-12-21,0,14.99,0
1862,Sven Co-op,2016-01-22,0,0,0
1863,Nom Nom Galaxy,2015-08-03,0,9.99,1
1864,Weird Worlds: Return to Infinite Space,2013-03-19,0,4.99,0
1865,Marvel Heroes 2016,2013-06-03,0,0,6
1866,Escape Dead Island,2014-11-18,17,14.99,0
1867,F1 2014,2014-10-16,0,29.99,0
1868,Desktop Dungeons,2013-11-07,0,14.99,2
1869,Infestation: Survivor Stories Classic,2012-12-17,17,9.99,0
1870,Lost Planet 3,2013-08-26,0,24.99,8
1871,Monster Loves You!,2013-03-18,0,9.99,0
1872,Nancy Drew: Ghost of Thornton Hall,2013-05-14,0,19.99,0
1873,Age of Wonders III,2014-03-31,0,29.99,3
1874,Galactic Civilizations III,2015-05-14,0,39.99,10
1875,Ironclad Tactics,2013-09-18,0,14.99,0
1876,Pinball FX2,2013-05-10,0,0,40
1877,Primordia,2012-12-05,0,9.99,0
1878,Rise of Venice,2013-09-27,0,24.99,1
1879,Hegemony Rome: The Rise of Caesar,2014-05-15,0,19.99,3
1880,Papo & Yo,2013-04-18,0,14.99,1
1881,Sniper Elite: Nazi Zombie Army,2013-02-28,0,14.99,0
1882,Kinetic Void,2014-11-21,0,19.99,0
1883,Kingdom Wars,2013-04-01,0,0,2
1884,Waking Mars,2012-12-13,0,9.99,1
1885,Sang-Froid - Tales of Werewolves,2013-04-05,0,14.99,0
1886,Construct 2 Free,2013-01-25,0,0,0
1887,DisplayFusion,2013-03-29,0,29.99,0
1888,Euro Truck Simulator 2,2013-01-16,0,22.99,40
1889,You Need A Budget 4 (YNAB),2012-12-19,0,59.99,0
1890,Dragon's Lair,2013-05-17,0,9.99,0
1891,Darkfall Unholy Wars,2013-04-25,18,0,0
1892,God Mode,2013-04-19,17,9.99,0
1893,Scourge: Outbreak,2014-04-02,17,7.99,2
1894,"10,000,000",2013-01-15,0,4.99,0
1895,StarForge,2014-09-22,0,9.99,0
1896,Firefall,2014-07-29,0,0,3
1897,March of the Eagles,2013-02-18,0,19.99,2
1898,Serious Sam Classics: Revolution,2014-04-30,0,9.99,0
1899,Retrovirus,2013-01-31,0,9.99,0
1900,Castle Story,2013-09-23,0,19.99,0
1901,Battleship,2013-06-10,0,9.99,0
1902,Risk,2013-06-10,0,9.99,0
1903,Heroes & Generals,2014-07-11,0,0,0
1904,Action! - Gameplay Recording and Streaming,2014-05-08,0,49.99,0
1905,Fallen Enchantress: Legendary Heroes,2013-05-22,0,24.99,6
1906,Baldur's Gate: Enhanced Edition,2013-01-16,0,19.99,3
1907,Remember Me,2013-06-03,16,29.99,1
1908,A Valley Without Wind 2,2013-02-18,0,14.99,0
1909,Next Car Game: Wreckfest,2014-01-14,0,39.99,0
1910,Cubemen 2,2013-04-08,0,7.99,0
1911,Teenage Mutant Ninja Turtles: Out of the Shadows,2013-08-28,0,14.99,0
1912,Ashes of the Singularity,2016-03-31,0,39.99,7
1913,Carnage Racing,2013-11-21,0,0,0
1914,Skulls of the Shogun,2013-07-29,0,9.99,0
1915,Dungeons & Dragons: Chronicles of Mystara,2013-06-18,0,14.99,0
1916,Dungeon Hearts,2013-03-28,0,2.99,0
1917,Hacker Evolution IMMERSION,2016-07-29,0,19.99,0
1918,Dream,2015-07-31,0,16.99,1
1919,Might & Magic: Heroes VI - Shades of Darkness,2013-05-02,0,14.99,0
1920,A Fistful of Gun,2015-09-23,0,12.99,1
1921,ShootMania Storm,2013-04-10,0,19.99,0
1922,Joe Danger,2013-06-24,0,14.99,0
1923,Armada 2526 Gold Edition,2013-02-28,0,19.99,0
1924,DLC Quest,2013-03-18,0,2.99,0
1925,The Age of Decadence,2015-10-14,0,29.99,0
1926,Incredipede,2013-03-18,0,9.99,0
1927,War for the Overworld,2015-04-02,0,29.99,5
1928,Divinity: Original Sin (Classic),2014-06-30,0,0,0
1929,N++,2016-08-25,0,14.99,0
1930,Akaneiro: Demon Hunters,2014-11-25,0,0,0
1931,Warframe,2013-03-25,17,0,4
1932,Lords of Football,2013-04-05,0,14.99,3
1933,La-Mulana,2013-04-15,0,14.99,1
1934,DIVO,2013-02-01,0,4.99,0
1935,articy:draft SE,2013-02-27,0,99.99,1
1936,The Night of the Rabbit,2013-05-28,0,159.99,1
1937,Daylight,2014-04-29,16,9.99,0
1938,Cannon Brawl,2014-09-19,0,14.99,1
1939,Starseed Pilgrim,2013-04-16,0,0,0
1940,Storm,2013-06-27,0,9.99,0
1941,Beatbuddy: Tale of the Guardians,2013-08-06,0,9.99,0
1942,Ragnarok Online 2,2013-05-01,0,0,5
1943,Cities XL Platinum,2013-02-06,0,19.99,0
1944,The Swapper,2013-05-30,0,14.99,0
1945,ArtRage 4,2013-02-12,0,49.99,0
1946,Kentucky Route Zero,2013-02-22,0,24.99,0
1947,MirrorMoon EP,2013-09-04,0,9.99,0
1948,Deadfall Adventures,2013-11-15,0,0,0
1949,Company of Heroes 2,2013-06-25,17,29.99,3
1950,Bad Hotel,2013-10-16,0,4.99,0
1951,Knights of Pen and Paper +1,2013-06-18,0,9.99,1
1952,Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded,2013-06-27,0,19.99,0
1953,Spider-Man: Shattered Dimensions,2015-10-23,0,0,0
1954,Euro Truck Simulator,2013-03-08,0,8.99,0
1955,Eador. Masters of the Broken World,2013-04-19,0,19.99,1
1956,Killing Floor 2,2015-04-21,17,29.99,0
1957,Gone Home,2013-08-15,0,19.99,1
1958,SolForge,2016-07-25,0,0,3
1959,Mars: War Logs,2013-04-26,0,49.99,0
1960,POSTAL,2013-03-21,18,1.99,0
1961,Broken Age,2014-01-28,0,24.99,1
1962,Stronghold Crusader 2,2014-09-22,0,0,6
1963,Bridge Project,2013-03-28,0,19.99,0
1964,Thunder Wolves,2013-05-15,16,9.99,0
1965,Defense Technica,2013-10-24,0,14.99,0
1966,Shadow Warrior,2013-09-26,18,39.99,1
1967,LUFTRAUSERS,2014-03-18,0,9.99,0
1968,Final Exam,2013-11-05,0,9.99,0
1969,Air Conflicts: Vietnam,2013-10-02,0,17.99,0
1970,Kairo,2013-04-24,0,4.99,0
1971,Planetary Annihilation,2014-09-05,0,29.99,2
1972,Avadon 2: The Corruption,2013-10-30,0,9.99,0
1973,Sudeki,2014-02-24,0,5.99,0
1974,The Raven - Legacy of a Master Thief,2013-07-23,0,24.99,0
1975,Final Hours of Tomb Raider,2013-03-07,0,1.99,0
1976,Prison Architect,2015-10-06,0,29.99,0
1977,Evoland,2013-04-04,0,9.99,0
1978,Another World,2013-04-04,0,9.99,0
1979,Distance,2014-12-09,0,19.99,0
1980,Black Ink,2016-02-08,0,44.99,0
1981,Surgeon Simulator,2013-04-19,0,9.99,1
1982,Organ Trail: Director's Cut,2013-03-19,0,0,2
1983,Worms Clan Wars,2013-08-15,0,24.99,0
1984,Unepic,2014-07-25,16,12.99,0
1985,Gear Up: Premium,2015-01-28,0,0,0
1986,Timelines: Assault on America,2013-09-24,0,4.99,0
1987,Castlevania: Lords of Shadow - Ultimate Edition,2013-08-27,17,29.99,0
1988,Scrabble,2013-06-10,0,9.99,0
1989,Mad Max,2015-09-01,17,39.99,0
1990,Receiver,2013-04-29,0,4.99,0
1991,Zack Zero,2013-04-29,0,9.99,0
1992,Marvel Puzzle Quest,2013-12-05,0,0,3
1993,Shattered Haven,2013-03-18,0,9.99,0
1994,Teleglitch: Die More Edition,2013-07-24,0,12.99,1
1995,Rush Bros,2013-05-24,0,9.99,0
1996,Rising Storm,2013-05-30,0,19.99,0
1997,War of the Vikings,2014-04-15,0,24.99,3
1998,Project CARS,2015-03-15,0,29.99,12
1999,Shadowrun Returns,2013-07-25,0,14.99,0
2000,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,2013-10-24,0,0,0
2001,Poker Night 2,2013-04-26,17,4.99,0
2002,Driver Fusion Premium,2013-05-06,0,39.99,0
2003,Anodyne,2013-03-22,0,9.99,1
2004,Dyscourse,2015-03-25,0,14.99,1
2005,The 39 Steps,2013-04-25,0,14.99,0
2006,Strider,2014-02-19,0,14.99,0
2007,Super Sanctum TD,2013-05-09,0,3.99,0
2008,Original War,2014-01-27,0,4.99,0
2009,Prime World,2014-03-31,0,0,4
2010,Prime World: Defenders,2013-06-05,0,9.99,0
2011,Blitzkrieg 3,2015-05-06,0,29.99,1
2012,METAL GEAR RISING: REVENGEANCE,2014-01-09,17,29.99,0
2013,Warhammer: End Times - Vermintide,2015-10-23,17,29.99,5
2014,Tom Clancy's Splinter Cell Blacklist,2013-08-20,0,29.99,2
2015,Small World 2,2013-12-11,0,9.99,3
2016,Eador. Genesis,2013-10-14,0,5.99,0
2017,Young Justice: Legacy,2013-11-19,0,4.99,7
2018,Audiosurf 2,2015-05-26,0,14.99,0
2019,Element4l,2013-05-24,0,8.99,0
2020,RPG Maker XP,2013-12-13,0,24.99,0
2021,Tetrobot and Co.,2013-10-15,0,0,1
2022,Bloxitivity,2016-01-21,0,0,0
2023,Dust: An Elysian Tail,2013-05-24,0,14.99,0
2024,Dungeon Defenders II,2014-12-05,0,0,5
2025,Horizon,2014-02-06,0,29.99,0
2026,Starpoint Gemini 2,2014-09-26,0,34.99,3
2027,Cranky Cat,2013-06-05,0,0,0
2028,Interstellar Marines,2013-07-02,0,9.99,0
2029,War Thunder,2013-08-15,0,0,5
2030,PAC-MAN Championship Edition DX+,2013-09-24,0,9.99,8
2031,PAC-MAN MUSEUM,2014-02-25,0,0,1
2032,Hexodius,2013-06-21,0,9.99,0
2033,Takedown: Red Sabre,2014-02-10,0,4.99,0
2034,Blood Bowl 2,2015-09-22,0,44.99,5
2035,Anomaly 2,2013-05-15,0,14.99,0
2036,Agricultural Simulator 2013 Steam Edition,2013-06-07,0,9.99,0
2037,Europa Universalis IV,2013-08-13,0,39.99,43
2038,PCMark 8,2013-10-21,0,49.99,0
2039,Blackwell Epiphany,2014-04-24,0,9.99,0
2040,Jack Keane 2 - The Fire Within,2013-06-28,0,19.99,0
2041,Mortal Kombat Komplete Edition,2013-07-03,17,19.99,0
2042,Elsword,2014-07-02,0,0,6
2043,Frozen Cortex,2015-02-19,0,24.99,4
2044,PlayClaw 5,2013-09-10,0,39.99,3
2045,Expeditions: Conquistador,2013-05-30,0,19.99,0
2046,Battle Worlds: Kronos,2013-11-04,0,19.99,0
2047,Realms of Arkania: Blade of Destiny,2013-07-29,0,14.99,3
2048,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,2013-06-07,0,4.99,0
2049,R.I.P.D.: The Game,2013-07-16,13,9.99,0
2050,DuckTales Remastered,2013-08-13,0,14.99,0
2051,Angry Video Game Nerd Adventures,2013-09-20,0,9.99,1
2052,Intake,2013-11-06,0,9.99,0
2053,Dreamfall Chapters,2014-10-21,0,29.99,0
2054,Planet Explorers,2014-03-11,0,24.99,0
2055,Agarest: Generations of War,2014-02-04,0,14.99,8
2056,Transistor,2014-05-20,0,19.99,1
2057,UFO: Afterlight,2014-01-06,0,6.99,0
2058,Memento Mori 2,2014-05-13,0,24.99,0
2059,The Banner Saga,2014-01-14,0,19.99,2
2060,Deus Ex: Human Revolution - Director's Cut,2013-10-25,17,19.99,0
2061,The Apogee Throwback Pack,2013-07-01,17,9.99,0
2062,Sniper Elite 3,2014-06-27,0,49.99,13
2063,System Shock 2,2013-05-10,17,9.99,0
2064,Edge of Space,2015-09-17,0,14.99,0
2065,Pinball Arcade,2013-11-04,0,0,12
2066,Legend of Dungeon,2013-09-13,0,9.99,1
2067,Outlast,2013-09-04,0,19.99,1
2068,Magicka 2,2015-05-26,0,14.99,3
2069,Contagion,2013-10-25,0,9.99,1
2070,BattleBlock Theater,2014-05-15,0,14.99,0
2071,Super Puzzle Platformer Deluxe,2013-05-24,0,7.99,0
2072,Fist Puncher,2013-06-21,0,9.99,1
2073,Might & Magic X - Legacy,2014-01-23,0,24.99,1
2074,Citadels,2013-07-25,0,14.99,0
2075,Skyward Collapse,2013-05-23,0,4.99,1
2076,Bionic Dues,2013-10-08,0,9.99,0
2077,"7 Grand Steps, Step 1: What Ancients Begat",2013-06-07,0,19.99,0
2078,Path of Exile,2013-10-23,0,0,0
2079,"Papers, Please",2013-08-08,0,9.99,0
2080,Hammerwatch,2013-08-12,0,9.99,0
2081,Samurai Gunn,2013-12-10,0,14.99,0
2082,FINAL FANTASY III,2014-05-27,10,15.99,0
2083,Dying Light,2015-01-26,0,59.99,8
2084,Thief,2014-02-27,17,29.99,5
2085,Amnesia: A Machine for Pigs,2013-09-10,0,19.99,0
2086,The Mighty Quest For Epic Loot,2014-02-25,0,0,0
2087,Castlevania: Lords of Shadow 2,2014-02-25,17,39.99,4
2088,Spelunky,2013-08-08,0,14.99,0
2089,Catan,2013-08-14,0,16.99,0
2090,Q.U.B.E: Director's Cut,2014-05-21,0,9.99,0
2091,Gun Monkeys,2013-06-28,0,5.99,0
2092,Soldier Front 2,2013-07-03,0,0,0
2093,Hate Plus,2013-08-19,0,9.99,1
2094,Bleed,2013-07-03,0,4.99,0
2095,Game Dev Tycoon,2013-08-29,0,9.99,0
2096,Dead State,2014-12-04,0,19.99,1
2097,Panzar,2013-11-25,0,0,1
2098,Space Ace,2013-08-27,0,9.99,0
2099,Dragon's Lair 2: Time Warp,2013-10-24,0,9.99,0
2100,Quadrilateral Cowboy,2016-07-25,0,19.99,1
2101,WWE 2K15,2015-04-28,13,49.99,0
2102,Wanderlust Adventures,2015-08-10,0,14.99,1
2103,RainBlood Chronicles: Mirage,2013-11-11,0,9.99,0
2104,Wasteland 2,2014-09-18,17,39.99,0
2105,Half Minute Hero: The Second Coming,2014-04-04,0,9.99,1
2106,Contraption Maker,2014-07-07,0,6.99,0
2107,Sherlock Holmes: Crimes and Punishments,2014-09-29,0,29.99,0
2108,Ittle Dew,2013-07-23,10,9.99,0
2109,CastleStorm,2013-07-29,0,9.99,2
2110,State of Decay,2013-11-05,17,0,2
2111,The Crew,2014-12-01,0,29.99,8
2112,Rogue Legacy,2013-06-27,0,14.99,0
2113,Ohm Studio,2013-12-09,0,0,0
2114,Actual Multiple Monitors,2014-12-16,0,24.99,0
2115,Guncraft,2013-08-09,0,14.99,6
2116,Kill to Collect,2016-04-06,16,19.99,1
2117,Z3TA+ 2,2013-09-09,0,99.99,9
2118,Goodbye Deponia,2013-10-17,0,159.99,1
2119,Middle-earth: Shadow of Mordor,2014-09-30,0,29.99,20
2120,Sorcerer King,2015-07-16,0,24.99,0
2121,Assassin's Creed IV Black Flag,2013-11-19,18,29.99,10
2122,Joe Danger 2: The Movie,2013-06-24,0,14.99,1
2123,Vector Thrust,2015-07-02,0,24.99,0
2124,The Chaos Engine,2013-08-29,0,9.99,0
2125,Rayman Legends,2013-09-03,0,29.99,0
2126,Space Hulk,2013-08-15,0,24.99,6
2127,Styx: Master of Shadows,2014-10-07,0,29.99,0
2128,Nuclear Throne,2015-12-05,0,11.99,0
2129,Injustice: Gods Among Us Ultimate Edition,2013-11-12,13,19.99,0
2130,GunZ 2: The Second Duel,2014-05-01,0,0,0
2131,The Forest,2014-05-30,18,14.99,0
2132,Cognition: An Erica Reed Thriller,2013-09-19,0,14.99,2
2133,Day One: Garry's Incident,2013-09-25,0,2.99,0
2134,140,2013-10-16,0,4.99,0
2135,In Verbis Virtus,2015-04-03,0,19.99,1
2136,Verdun,2015-04-28,0,24.99,0
2137,"Sir, You Are Being Hunted",2014-05-02,0,19.99,0
2138,Banished,2014-02-18,0,19.99,0
2139,Anachronox,2013-10-17,13,6.99,0
2140,Blood Omen 2: Legacy of Kain,2013-09-24,17,6.99,0
2141,Daikatana,2013-10-01,17,6.99,0
2142,Omikron - The Nomad Soul,2013-09-26,13,9.99,0
2143,Pandemonium,2013-10-08,0,6.99,0
2144,Startopia,2013-10-10,13,6.99,0
2145,Urban Chaos,2013-10-15,17,6.99,0
2146,Betrayer,2014-03-24,0,4.99,0
2147,Glare,2013-10-10,0,9.99,0
2148,Mushroom 11,2015-10-15,0,14.99,1
2149,Memoria,2013-08-29,0,159.99,0
2150,FRACT OSC,2014-04-22,0,14.99,0
2151,Poof,2013-11-08,0,6.99,1
2152,Urban Trial Freestyle,2013-09-18,0,6.99,0
2153,Watch_Dogs,2014-05-26,17,29.99,4
2154,Maya LT,2014-04-22,0,30,0
2155,Gas Guzzlers Extreme,2013-10-08,0,24.99,2
2156,Tom Clancy's Ghost Recon Phantoms - NA,2014-04-10,16,0,0
2157,Mavis Beacon Teaches Typing Family Edition,2014-03-14,0,29.99,0
2158,Bound By Flame,2014-05-08,0,29.99,0
2159,Divinity: Dragon Commander,2013-08-06,0,39.99,0
2160,"Invisible, Inc.",2015-05-12,0,19.99,2
2161,Take On Mars,2013-08-01,0,21.99,0
2162,Rise of Flight United,2013-09-05,0,0,10
2163,Sid Meier's Ace Patrol,2013-08-27,0,4.99,0
2164,Sid Meier's Ace Patrol: Pacific Skies,2013-11-05,0,4.99,0
